,Canada,Mexico,US,Argentina,Brazil,Chile,Colombia,Ecuador,Peru,Trinidad & Tobago,Venezuela,Central America,Other Caribbean,Other South America,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Lithuania,Luxembourg,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,Other Europe,Azerbaijan,Belarus,Kazakhstan,Russian Federation,Turkmenistan,USSR,Uzbekistan,Other CIS,Iran,Iraq,Israel,Kuwait,Oman,Qatar,Saudi Arabia,United Arab Emirates,Other Middle East,Algeria,Egypt,Morocco,South Africa,Eastern Africa,Middle Africa,Western Africa,Other Northern Africa,Other Southern Africa,Australia,Bangladesh,China,China Hong Kong SAR,India,Indonesia,Japan,Malaysia,New Zealand,Pakistan,Philippines,Singapore,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,Other Asia Pacific
1984,2.8612300000000004,0.23603000000000002,3.2758723737373745,0.1988,1.66593,0.09975,0.17140220000000006,0.032330000000000005,0.08703,0.0,0.20243000000000003,0.06969500000000001,0.01634,0.072401114559,0.26849564000000004,0.003510000000000001,0.032600000000000004,,0.0,0.012980000000000002,0.00030199999999999997,,0.13247474747474752,0.6569010960000001,0.18479174400000006,0.028620000000000003,0.0018100000000000002,0.0373789999999999,0.0068617,0.42400999999999994,,,0.0008590799999999995,0.0,,1.0590300000000001,0.014079999999999999,0.09765,0.11326,0.015550000000000001,,0.31484,0.6790599999999999,0.2989386420000001,0.134263,,0.045360000000000004,0.28830869576,,,,,,2.0298800000000004,,,0.058512856000000016,0.0060999999999999995,2e-05,0.0,0.0,0.0,0.0,0.0,0.0391,0.00452,0.09629872600000002,0.00366,0.005600000000000001,0.18887100719424457,0.08065000000000001,0.05133000000000001,0.0006700000000000001,0.0133,0.13125948800000004,0.008970000000000002,0.868146936,0.0,0.5368245180000001,0.022627328000000002,0.7161700000000001,0.03451447811447812,0.20376767676767682,0.125378378,0.05278000000000001,0.0,0.01998143000000001,0.020922,0.04385302056999999,0.040810000000000006,0.01599,0.1520716868080808
1985,3.03645,0.28427291666665877,2.8718236161616164,0.20646000000000003,1.78375,0.1107,0.18440772000000005,0.03279,0.09381999999999999,0.0,0.22648000000000001,0.07979320000000001,0.016220000000000002,0.100591510652,0.30775146000000003,0.0028699999999999993,0.022370000000000004,,0.0,0.01671,0.000297,0.0,0.12334343434343437,0.6245333360000002,0.17400649600000004,0.028050000000000002,0.00155,0.0366289999999999,0.008373600000000002,0.41092,0.029786756000000008,0.003933266,0.0006961100000000007,3e-05,,1.02383,0.01851999999999999,0.10692999999999998,0.12713000000000002,0.02117,,0.31287,0.7098800000000001,0.3205207070707071,0.120449,0.10712625600000002,0.039542,0.3301269853,0.013125618000000002,0.0002,0.052104726,1.5972595480000003,3e-05,,0.054314426000000006,0.22388680400000005,0.05899000000000001,0.0060999999999999995,2e-05,0.0,0.0,0.0,0.0,0.0,0.03927,0.00646,0.09147999999999999,0.004860000000000001,0.0062399999999999956,0.19691685051958435,0.09145000000000002,0.08213000000000001,0.00109,0.01387,0.13940510600000003,0.007390000000000001,0.9238755700000003,0.0,0.518130456,0.027665444000000008,0.8287399999999999,0.037684175084175084,0.19707858585858587,0.130239718,0.05553,0.0,0.03184966,0.023955999999999998,0.06001129740000002,0.03691,0.014770000000000002,0.16721012194949494
1986,3.10635,0.21297499999999403,2.9697496868686866,0.21008999999999997,1.8241900000000002,0.1183,0.21332952000000002,0.040119999999999996,0.1006,0.0,0.25159,0.09323510000000002,0.02055,0.1878567625,0.30903927000000003,0.0034300000000000025,0.023260000000000006,,0.0,0.018760000000000002,0.00028599999999999996,0.0,0.1238989898989899,0.630108452,0.18571981800000004,0.03235,0.0015400000000000001,0.03841799999999989,0.009187700000000002,0.41096000000000005,0.030007726000000002,0.0038448780000000004,0.0008609099999999995,3e-05,,0.9620100000000003,0.015489999999999993,0.08514000000000001,0.10809999999999999,0.01675,,0.26494,0.60933,0.32905282828282834,0.118726,0.10655173400000001,0.047682999999999996,0.3754565288400001,0.008043308,0.0002,0.04781790800000001,1.6433096960000002,3e-05,,0.046182730000000005,0.20643017400000002,0.0705,0.006,6e-05,0.0,0.0,0.0,0.0,0.0,0.03423,0.0025,0.08972,0.006430000000000001,0.016229999999999994,0.18845373301358914,0.09438000000000003,0.09968999999999999,0.0005200000000000002,0.01353,0.140257988,0.0045,0.9454864360000002,0.0,0.52568763,0.04454755200000001,0.80816,0.0412060606060606,0.22097696969696975,0.12453869200000002,0.06017000000000001,0.0,0.031098800000000003,0.026450999999999995,0.06129921330999999,0.055317,0.014070000000000001,0.17782368040861804
1987,3.1620600000000003,0.19285194444443904,2.5541019494949495,0.21841,1.856,0.12823,0.23247560000000006,0.045700000000000005,0.10878000000000002,0.0,0.30843,0.09683975,0.022330000000000003,0.24739092000000007,0.35387991,0.004290000000000002,0.025369999999999997,,0.0,0.02465,0.000294,0.0,0.13795959595959595,0.7108755640000001,0.2034297000000001,0.0278,0.00169,0.0391399999999999,0.0068617,0.39505,0.036990378000000004,0.0036239080000000008,0.0010008100000000004,1e-05,,1.0327300000000001,0.016609999999999993,0.09153000000000001,0.11209000000000002,0.01932,,0.2738300000000001,0.7185400000000001,0.3467469696969697,0.186178,0.095945174,0.041868,0.38675288437999994,0.008043308,0.0002,0.057319618,1.6252785440000004,3e-05,,0.06770520800000002,0.21120312600000005,0.07816,0.026,0.0001,0.0,0.0,0.0,0.0,0.0,0.03489,0.0049900000000000005,0.089695,0.008250000000000002,0.016169999999999997,0.16426960308424463,0.09454000000000003,0.09767000000000002,0.00113,0.013850000000000001,0.13613796000000003,0.00517,1.000242802,0.0,0.48962532599999997,0.045829178000000005,0.7478700000000001,0.04965858585858587,0.21928555555555557,0.16373877,0.05247,0.0,0.03965371,0.02177,0.05508951108,0.040562299999999996,0.013840000000000002,0.18796911381909737
1988,3.0743500000000004,0.21836111111110498,2.2838464949494957,0.15033000000000005,1.9909300000000003,0.12558000000000002,0.245194,0.048260000000000004,0.10423000000000002,0.0,0.3420300000000001,0.10314301000000001,0.024650000000000005,0.25563161,0.35304088000000006,0.0035899999999999994,0.025960000000000004,,0.0,0.02099,0.00032799999999999995,0.0,0.13362626262626265,0.771172904,0.20079390800000002,0.023659999999999997,0.00169,0.041639999999999885,0.008722500000000001,0.40676000000000007,0.030007726000000002,0.0038448780000000004,0.0009197000000000007,2e-05,,1.08857,0.017929999999999998,0.12233000000000001,0.14776,0.01755,,0.35246000000000005,0.6988300000000002,0.3579507070707071,0.289496,0.11932380000000002,0.04884599999999998,0.38687674792000004,0.006982652,0.0002,0.069914908,1.6092361220000002,3e-05,,0.07163847400000001,0.291194266,0.08246,0.026,0.0001,0.0,0.0,0.0,0.0,0.0,0.034429999999999995,0.00183,0.08829000000000002,0.009360000000000002,0.031619999999999995,0.18618456357139887,0.09604000000000001,0.10820999999999999,0.00047,0.013930000000000001,0.14334443600000002,0.00675,1.091680188,0.0,0.546149452,0.05033696600000001,0.9029100000000001,0.057289337822671156,0.22962656565656567,0.17164949600000007,0.06264,0.0,0.019872320000000002,0.025966999999999994,0.046738656460000014,0.037181700000000005,0.01791,0.20781649869696972
1989,2.9044974444444445,0.25354194444443734,2.747241777777777,0.12965,2.0469,0.10543000000000002,0.26782120000000004,0.049539999999999994,0.10507,0.0,0.3466600000000001,0.11134195000000001,0.01305,0.295900613496,0.35082430000000003,0.0030499999999999998,0.026909999999999996,,0.0,0.01643,0.000229,0.0,0.1303030303030303,0.46842294,0.18243727799999998,0.019000000000000003,0.00158,0.042131999999999885,0.006978,0.34056999999999993,0.036062304,0.0038448780000000004,0.0007006400000000015,0.00037,,1.1840000000000002,0.01609,0.058190000000000006,0.13678,0.019620000000000002,,0.19349,0.7174999999999999,0.2977492929292929,0.179396,0.10129264800000001,0.04768299999999999,0.35642399546000003,0.006982652,0.0002,0.0729201,1.5972595480000003,3e-05,,0.055021530000000006,0.2591536160000001,0.06731999999999999,0.026,3e-05,0.0,0.0,0.0,0.0,0.0,0.03289,0.00226,0.09487000000000001,0.01157,0.02759,0.180262147671271,0.11446000000000002,0.11740999999999999,0.00034,0.014000000000000002,0.14253669000000002,0.0092,1.1840898420000001,0.0,0.6336977660000002,0.06279967399999999,0.91741,0.052945679012345676,0.22558858585858593,0.17443371800000002,0.06484999999999999,0.0,0.02963969,0.028012000000000002,0.04863455304000001,0.0551221,0.03838000000000001,0.21309500077045357
1990,2.9568332323232327,0.24480944444443756,2.9228091414141426,0.17876,2.0670800000000003,0.08941428000000001,0.27495852,0.04986687700000002,0.10469,0.0,0.36983000000000005,0.11642524,0.012560000000000003,0.3460735809187187,0.31509,0.0026600000000000026,0.01878,0.03805,0.0,0.01161,0.00028000000000000003,0.0,0.10860606060606062,0.5386599999999999,0.17335,0.01769,0.0017800000000000001,0.041536999999999887,0.0069700000000000005,0.3162600000000001,0.04496000000000001,0.00414,0.0007000000000000001,0.00085,0.00491,1.21145,0.014170000000000006,0.09157,0.11411,0.018799999999999997,0.029740000000000003,0.25414000000000003,0.7250900000000001,0.29797848484848494,0.231476,0.10514000000000003,0.05117200000000001,0.2328519582929293,0.016579999999999998,0.0002,0.07366000000000002,1.668456082,3e-05,,0.06648000000000001,0.28698000000000007,0.07381000000000001,0.046502640000000005,3e-05,0.0,0.0,0.0,0.0,0.0,0.03239,0.0013500000000000003,0.09953,0.012199999999999999,0.010100000000000005,0.21345568214147084,0.10288000000000001,0.1191709090909091,0.00043999999999999996,0.013420000000000003,0.147595,0.00884,1.2674397260000003,0.0,0.6639706560000002,0.0649244,0.86895,0.040266891133557796,0.2318530303030303,0.170854004,0.06062000000000001,0.0,0.04683946,0.031448000000000004,0.063811797,0.049001100000000006,0.05368999999999999,0.22261136390709235
1991,3.072759919191919,0.22625263888888258,2.8732601414141414,0.16221000000000002,2.1778200000000005,0.13135654,0.2772608000000001,0.050759210000000006,0.11492000000000002,0.0,0.4454200000000001,0.11327269000000001,0.01292,0.36854190576785945,0.31443400000000005,0.0022899999999999986,0.024409999999999998,0.05881000000000001,0.0,0.01089,0.000254,0.0,0.13197979797979797,0.5760200000000001,0.1585,0.030990000000000004,0.0019399999999999999,0.041536999999999887,0.007460000000000001,0.4223900000000001,0.03275,0.00338,0.0008400000000000005,0.0010400000000000003,0.00848,1.10134,0.014250000000000002,0.09043000000000002,0.14587999999999998,0.014080000000000006,0.03608000000000001,0.27282,0.6324900000000001,0.3208016161616162,0.22683299999999998,0.11710000000000001,0.045357000000000015,0.2850613308525253,0.017593000000000004,0.00018,0.072,1.6809400000000003,3e-05,,0.06031,0.28353,0.05607000000000001,0.021451840000000003,6e-05,0.0,0.0,0.0,0.0,0.0,0.032510000000000004,0.0029300000000000003,0.09916,0.012260000000000002,0.01980000000000001,0.217425570996307,0.09976000000000002,0.13887131313131312,0.0010480000000000003,0.015260000000000001,0.156535,0.00838,1.2468895160000002,0.0,0.7391888440000001,0.07409170000000001,0.9441599999999999,0.04449315375982043,0.2289446464646465,0.182830578,0.05145,0.0,0.03486046000000001,0.031166,0.03853647314000001,0.04505350000000002,0.06317,0.2154928523690155
1992,3.1517465454545457,0.268136944444437,2.5142567777777787,0.19779050505050508,2.23343,0.16740150000000006,0.22280584,0.049735809000000006,0.09689000000000002,0.0,0.47271,0.10786794000000001,0.013150000000000002,0.36612910977185936,0.34848400000000007,0.003409999999999998,0.02063,0.04349000000000001,0.0,0.014020000000000003,0.000277,0.0,0.15108080808080812,0.6895600000000002,0.18635000000000004,0.022030000000000004,0.00158,0.04304298,0.00817,0.42200000000000004,0.025210000000000003,0.00311,0.0006999999999999984,0.0012,0.00848,1.16671,0.01507000000000001,0.04646,0.11700000000000003,0.01937,0.03423,0.18920000000000003,0.74364,0.3270365656565657,0.26568,0.07883,0.05349800000000002,0.2470171436121212,0.017473000000000002,0.00017,0.06866000000000001,1.7259400000000003,4.200000000000001e-05,,0.06281,0.28491,0.09204000000000002,0.05219065999999999,0.00029,0.0,0.0,0.0,0.0,0.0,0.03375,0.00199,0.098,0.009640000000000001,0.007520000151825072,0.19632989649222224,0.10821000000000001,0.14273202020202022,0.0006509999999999999,0.01353,0.159415,0.00796,1.3068607740000002,0.0,0.7006074820000001,0.0964548,0.80046,0.04286000000000001,0.21092666666666668,0.19944752200000002,0.04440000000000001,0.0,0.030974479999999992,0.028999000000000004,0.06555992856000002,0.041589400000000006,0.07228,0.206451448680303
1993,3.22213897979798,0.2665493055555481,2.7925094545454545,0.2355547474747475,2.35065,0.17217321000000002,0.27856392,0.058101371000000006,0.11799000000000001,0.0,0.4747800000000001,0.12023550000000001,0.01705,0.40553218148900005,0.36705556,0.002539999999999999,0.019420000000000003,0.0455,0.0,0.013690000000000003,0.000275,0.0,0.13473737373737377,0.6489500000000001,0.18960000000000002,0.022820000000000003,0.0016600000000000002,0.04460998000000001,0.007649999999999999,0.41425000000000006,0.028760000000000004,0.00393,0.0006700000000000005,0.00092,0.00522,1.1923300000000001,0.01488,0.08538,0.12768000000000002,0.03467,0.030350000000000002,0.24377000000000001,0.7464700000000001,0.35781191919191924,0.33950900000000006,0.11039,0.043031000000000014,0.22613781385252527,0.024260000000000004,0.00018999999999999998,0.07629000000000001,1.7428900000000003,5e-05,,0.07358,0.30853,0.10532999999999998,0.061617319999999996,0.0002600000000000001,0.0,0.0,0.0,0.0,0.0,0.033260000000000005,0.0035299999999999997,0.100925,0.00443,0.0014600003798386704,0.20532532482471624,0.10213000000000001,0.13667474747474745,0.00064,0.01171,0.16387000000000002,0.0060799999999999995,1.518461646,0.0,0.7073249700000002,0.08891080000000003,0.9258,0.048530000000000004,0.23492898989898992,0.21933482200000004,0.0503,0.0,0.04227549,0.03796,0.04108831116999999,0.03612501000000001,0.07965000000000001,0.20222916704000002
