,Canada,Mexico,US,Argentina,Brazil,Chile,Colombia,Ecuador,Peru,Trinidad & Tobago,Venezuela,Central America,Other Caribbean,Other South America,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Lithuania,Luxembourg,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,Other Europe,Azerbaijan,Belarus,Kazakhstan,Russian Federation,Turkmenistan,USSR,Uzbekistan,Other CIS,Iran,Iraq,Israel,Kuwait,Oman,Qatar,Saudi Arabia,United Arab Emirates,Other Middle East,Algeria,Egypt,Morocco,South Africa,Eastern Africa,Middle Africa,Western Africa,Other Northern Africa,Other Southern Africa,Australia,Bangladesh,China,China Hong Kong SAR,India,Indonesia,Japan,Malaysia,New Zealand,Pakistan,Philippines,Singapore,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,Other Asia Pacific
1999,0.0005832,6.12e-05,0.016319992727272723,0.0001252116,7.2e-06,0.0,0.0,0.0,2.1599999999999996e-06,0.0,0.0,0.00035876190841199995,4.116540472727273e-05,0.0,0.0001836,4.6800000000000006e-05,0.0,0.0,0.0,0.0,0.0109044,0.0,0.0001764,0.000132999948,0.019900799999999996,0.0005832,0.0,0.0,0.000673321176,0.0014508000000000001,7.2e-06,0.0,6.48e-05,0.002322,0.0,5.13936e-05,1.44e-05,0.0004428,0.0,0.0,0.0,0.0098784,0.0012887999999999999,1.08e-05,7.38e-05,1.08e-05,0.00306,2.0436363636363637e-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08e-05,0.0,4.32e-05,0.0,0.0,0.0,0.0,2.808e-05,0.0,0.0,0.0001548,0.0,0.0017054545454545456,0.0,0.0052055999999999995,0.0,0.00013090909090909093,0.0,0.00014037454545454548,0.0,0.0,0.0,2.10204e-05,1.26e-05,0.0,0.0,0.0,2.09378412e-05
2000,0.0009504,6.84e-05,0.02033913090909091,0.0001251288,3.6e-06,0.0,0.0,0.0,2.88e-06,0.0,0.0,0.00062992469448,0.0001423789701818182,3.6e-06,0.0002412,5.76e-05,0.0,0.0,0.0,0.0,0.01526832,0.0,0.00027576,0.0001728,0.0342468,0.0016236,0.0,0.0,0.000878558112,0.0020268,1.8e-05,0.0,8.907479999999998e-05,0.0029844000000000003,0.0,0.00010871640000000001,1.8e-05,0.0006048000000000001,0.0,0.0,0.0,0.0170172,0.0016452,1.08e-05,0.00012023999999999999,2.16e-05,0.0034056,1.9018181818181819e-06,0.0,0.0,0.0,6.84e-06,0.0,,0.0,0.0,0.0001314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08e-05,0.0,0.0002898,0.0002304,0.0,3.6e-07,0.0,2.8440000000000002e-05,8.46e-05,0.0,0.0004824,0.0,0.0021236363636363636,0.0,0.0056952,0.0,0.0003924,0.0,0.0004327490909090909,0.0,0.0,0.0,6.006599999999999e-05,1.224e-05,4.978296e-06,0.0,0.0,2.6539376391416933e-05
2001,0.0011844,6.48e-05,0.024499385454545455,0.0001776996,0.00012564,2.52e-05,0.0,0.0,4.319999999999999e-06,0.0,0.0,0.00064592712972,0.0001730801614545455,3.6e-06,0.0006192,0.00013319999999999999,0.0,0.0,0.0,7.2e-07,0.015501669999999999,0.0,0.00025056,0.0004716,0.0378324,0.0027216,3.6e-06,0.0,0.001202616432,0.0042444,1.08e-05,0.0,8.5464e-05,0.00297,0.0,0.00010352879999999999,5.04e-05,0.0009216,0.0,0.0,0.0,0.0243324,0.0017352,1.44e-05,0.00022464,5.76e-05,0.0034739999999999997,1.8327272727272727e-06,0.0,0.0,0.0,1.116e-05,0.0,,0.0,0.0,0.00012132,0.0,3.6e-05,0.0,0.0,0.0,0.0,0.0,1.08e-05,0.0,0.0006443999999999999,0.00074088,0.0,0.0,0.0,2.4407999999999997e-05,8.82e-05,0.0,0.0010332000000000002,0.0,0.002589090909090909,0.0,0.007506,0.0,0.0009071999999999999,0.0,0.0005003563636363637,0.0,0.0,0.0,4.5324e-05,1.26e-05,4.40235828e-05,0.0,0.0,2.4879049191416928e-05
2002,0.001458,7.560000000000001e-05,0.03765192727272728,0.000264258,0.0002196,2.52e-05,0.0,0.0,4.319999999999999e-06,0.0,0.0,0.0009155317219199999,0.0002193097363636364,3.6e-06,0.0007308000000000001,0.0002052,0.0,0.0,0.0,5.76e-06,0.01755698,5.04e-06,0.00022679999999999998,0.000954,0.0568296,0.0023436,3.6e-06,0.0,0.0013970514239999997,0.0050544000000000006,3.9599999999999994e-05,0.0,8.81244e-05,0.0034056,0.0,0.0001400508,0.0002196,0.0013032,0.0,0.0,0.0,0.0336312,0.0021888,1.8e-05,0.0001728,7.919999999999999e-05,0.004532400000000001,2.010909090909091e-06,0.0,0.0,0.0,2.232e-05,0.0,,0.0,0.0,0.00010907999999999999,0.0,3.9599999999999994e-05,0.0,0.0,0.0,0.0,0.0,1.08e-05,0.0,0.000765,0.00069804,0.0,1.0799999999999998e-06,0.0,2.4782400000000002e-05,0.0001116,0.0,0.0019207799999999998,0.0,0.003014545454545455,0.0,0.007506,0.0,0.0014868000000000001,0.0,0.0005597394290909091,0.0,0.0,0.0,5.35716e-05,1.2980687616e-05,5.71665564e-05,0.0,0.0,2.9663960391416927e-05
2003,0.0024839999999999997,6.84e-05,0.04068169454545455,0.00028063439999999996,0.0002196,2.52e-05,0.0,0.0,4.319999999999999e-06,0.0,0.0,0.0008288058366,0.0002328897970909091,3.6e-06,0.0013176,0.00031679999999999995,0.0,0.0,0.0,1.404e-05,0.02001882,2.1960000000000003e-05,0.00033084000000000005,0.0013968,0.0673668,0.0036755999999999994,1.44e-05,0.0,0.0016346941919999998,0.0052488,0.0001728,0.0,9.42048e-05,0.0047448,0.0,0.0007912656,0.0004464,0.0017856,0.0,7.2e-06,0.0,0.04347,0.0024444000000000002,1.8e-05,0.00022104,0.0001116,0.004636800000000001,1.0883636363636364e-05,0.0,0.0,0.0,3.096e-05,0.0,,0.0,0.0,9.936000000000001e-05,0.0,4.32e-05,0.0,0.0,0.0,0.0,0.0,1.08e-05,0.0,0.0010296,0.00073008,2.16e-05,1.44e-06,0.0,2.6636400000000005e-05,0.00013896,0.0,0.00253458,0.0,0.0035890909090909094,0.0,0.009376128000000001,0.0,0.0029952000000000004,0.0,0.0005275474654545455,0.0,0.0,0.0,8.9514e-05,1.2260687615999998e-05,8.554183200000001e-05,0.0,0.0,1.729018439158792e-05
2004,0.0034019999999999996,7.2e-05,0.05143178545454546,0.0002608055999999999,0.0002196,1.8e-05,0.000187164,0.0,4.319999999999999e-06,0.0,0.0,0.00091956250188,0.0003431392690909091,3.6e-06,0.0033264,0.0005112000000000001,3.6e-06,7.2e-06,1.2780000000000003e-06,3.5640000000000004e-05,0.0236992,2.736e-05,0.00043308,0.002142,0.0918324,0.0040356,2.16e-05,0.0,0.00235842444,0.0066492,0.0001764,4.319999999999999e-06,0.0001418364,0.0067212,0.0,0.0009342684,0.0005112000000000001,0.0029376000000000003,0.0,2.16e-05,0.0,0.05652,0.00306,2.16e-05,0.00020772,0.0001188,0.006980400000000001,2.7305454545454546e-05,0.0,3.636363636363636e-06,0.0,2.52e-05,0.0,,0.0,0.0,0.00016668,0.0,3.9599999999999994e-05,0.0,0.0,0.0,0.0,0.0,1.4760000000000001e-05,0.0,0.0018145818181818183,0.00071604,4.32e-05,3.24e-06,0.0,3.0347999999999998e-05,0.00016199999999999998,0.0,0.002862,0.0,0.0046,0.0,0.018811548,0.0,0.005183999999999999,0.0,0.0013015319890909089,0.0,0.0,0.0,0.00017079119999999999,9.740687616e-06,9.091011960000001e-05,0.0,0.0,4.157424359645948e-05
2005,0.0055872,6.84e-05,0.06476563272727272,0.000258190794,0.00033444,2.52e-05,0.00017812799999999997,0.0,4.319999999999999e-06,0.0,0.0,0.00072832721148,0.0003839773003636364,3.6e-06,0.004792596324281267,0.0008172,1.8e-05,3.6e-05,1.2780000000000003e-06,7.6608e-05,0.0238104,0.00019404,0.00060588,0.0034631999999999996,0.0980244,0.0045576,3.6e-05,0.0,0.0040035965176799995,0.0084348,0.00016920000000000002,6.48e-06,0.0001881036,0.0074412,0.0,0.0018253080000000003,0.000486,0.0063828,0.0,2.52e-05,0.0,0.0762336,0.0034164,2.88e-05,0.0002124,0.0001368,0.0104832,4.1207272727272725e-05,0.0,3.6e-06,0.0,2.448e-05,0.0,,0.0,0.0,0.00025524,0.0,3.9599999999999994e-05,0.0,0.0,0.0,0.0,0.0,1.4760000000000001e-05,0.0,0.0018364000000000002,0.00074268,4.32e-05,4.679999999999999e-06,0.0,3.12156e-05,0.00015839999999999997,0.0,0.00467658,0.0,0.007005818181818182,0.0,0.021567600000000003,0.0,0.006876,0.0,0.0022117892727272727,0.0,6.28884e-05,0.0,0.0004675968,8.660687615999999e-06,0.0003286815336,0.0,0.0,6.348210480911953e-05
2006,0.008812799999999999,0.00016199999999999955,0.09668777090909092,0.00025070400000000003,0.0008531999999999999,2.52e-05,0.00022673301404399902,0.0,4.319999999999999e-06,0.0,0.0,0.00097978543848,0.0004419981207272727,3.6e-06,0.006310054741233865,0.0013176,7.2e-05,6.84e-05,1.2780000000000003e-06,0.00017775,0.021988650000000002,0.00027468,0.00054972,0.0078552,0.110556,0.006116400000000001,0.0001548,0.0,0.0058403994026976,0.0106956,0.0001656,4.932e-05,0.00020874959999999998,0.0098424,0.0,0.0022896,0.0009216,0.010530000000000001,3.6e-06,2.16e-05,0.0,0.0838692,0.0035532,5.4e-05,0.0004698,0.000126,0.015249599999999999,5.810181818181818e-05,0.0,3.6e-06,0.0,1.8719999999999997e-05,0.0,,0.0,9.359999999999998e-06,0.00045107999999999997,0.0,3.6e-05,0.0,0.0,0.0,0.0,0.0,1.4760000000000001e-05,0.0,0.002178218181818182,0.00065952,4.32e-05,1.7279999999999997e-05,0.0,3.4218000000000003e-05,0.0001368,0.0,0.00778356,5.76e-06,0.013362545454545457,2.4984e-06,0.033614279999999996,0.0,0.007686000000000001,0.0,0.0022399807192727277,0.0,0.000191646,0.0,0.0008600796,8.300687615999999e-06,0.0009938690352000001,4.716e-07,0.0,0.00010231418519589621
2007,0.010717941600000001,0.0008927999999999975,0.12527246181818183,0.00022173479999999996,0.0023860146109774146,4.032e-05,0.00017960750971199907,3.463686e-06,4.319999999999999e-06,0.0,0.0,0.0008654281023599999,0.00046236000000536435,1.7459999656677247e-05,0.00733386573897747,0.0017676,0.00016920000000000002,0.000126,1.2816000000000001e-06,0.00045035280000000006,0.02581632,0.0003276,0.00067824,0.014652,0.14296680000000003,0.0065448,0.000396,0.0,0.0070514030041164,0.0145224,0.0001908,0.00038196,0.00023142959999999997,0.0123732,0.0,0.0032112,0.0018792,0.0145332,1.08e-05,2.88e-05,0.0,0.09924480000000001,0.005148,5.76e-05,0.00126396,0.00016199999999999998,0.018985743,6.094181818181818e-05,0.0,3.6e-06,0.0,2.376e-05,0.0,,0.0,1.0439999999999998e-05,0.00050724,0.0,3.6e-05,0.0,0.0,0.0,0.0,0.0,1.4760000000000001e-05,0.0,0.002384770909090909,0.0010040399999999999,4.32e-05,3.960000001072883e-05,0.0,3.19932e-05,0.0001548,0.0,0.01026756,5.76e-06,0.019725454545454546,3.1139999999999997e-06,0.04205808,7.200000000000001e-08,0.009864000000000001,0.0,0.0033475674654545456,0.0,0.00020823119999999998,0.0,0.001524674170840627,8.300687615999999e-06,0.0015823242252,1.4184e-06,0.0,0.00014708296798789653
2008,0.013638650909090909,0.0009179999999999974,0.20132036363636366,0.00015102388079999996,0.0042588,0.000137243304,0.0001941054001559989,9.6568596e-06,4.319999999999999e-06,0.0,0.0,0.00071307793836,0.0005002038182955439,4.478760034332276e-05,0.0072405266712580055,0.0022932,0.0004392,0.000144,1.2816000000000001e-06,0.0008807796,0.02494008,0.00047880000000000004,0.0009378,0.0204984,0.14606639999999999,0.0080712,0.0007379999999999999,0.0,0.008677608544234047,0.017499599999999997,0.0002088,0.00047195999999999995,0.00021812039999999998,0.015329998800000001,0.0,0.0032868,0.0030131999999999997,0.020725200000000003,1.8e-05,2.52e-05,0.0,0.11860559999999999,0.0071855999999999995,6.84e-05,0.0030474,0.00016199999999999998,0.025550093412,5.079636363636364e-05,0.0,3.6e-06,0.0,1.8719999999999997e-05,0.0,,0.0,6.84e-06,0.00070488,0.0,3.24e-05,0.0,0.0,0.0,0.0,0.0,1.908e-05,0.0,0.0033473272727272724,0.0010735200000000001,7.560000000000001e-05,5.7852e-05,0.0,2.7702e-05,0.00014183999999999998,0.0,0.01245042,1.0439999999999998e-05,0.04716,2.9052e-06,0.051761520000000005,9.72e-07,0.010601999999999999,0.0,0.003810447701845454,0.0,0.0002209896,0.0,0.001747527784239872,1.1670287616e-05,0.0021177546012,1.7352e-06,6.12e-06,0.0001609235528475506
