,Canada,Mexico,US,Brazil,Colombia,Venezuela,Bulgaria,Czech Republic,Germany,Greece,Hungary,Poland,Romania,Serbia,Spain,Turkey,Ukraine,United Kingdom,Other Europe,Kazakhstan,Russian Federation,USSR,Uzbekistan,Other CIS,South Africa,Zimbabwe,Other Africa,Australia,China,India,Indonesia,Japan,Mongolia,New Zealand,Pakistan,South Korea,Thailand,Vietnam,Other Asia Pacific
1991,1.7479758665309126,0.128723,21.68625398241944,0.08449367698987209,0.57867395652,0.073352736,0.195294918852,1.4199751195111876,4.444310679727133,0.2890315471113292,0.19862025554031504,4.0082529446155135,0.29434912273015157,,0.436934535420384,0.460714599722088,3.0908614330000006,2.40971274,1.4047151369767352,2.367022159404,7.144504720804804,,0.06991599550509994,0.1020584835,4.277400384204,0.15172025356800004,0.05221267953809328,4.983927391160197,22.763757204,4.758566966399997,0.3414485454912,0.18570760740000006,0.13405442777999999,0.06580489876246007,0.053235957492000004,0.28370175480000004,0.17476321361161662,0.12137353231586348,1.1257965632075666
1992,1.5535300391728992,0.119562,21.74409488740528,0.079100251906212,0.632667348,0.0757978272,0.22526960169600002,1.315363414163094,4.087767858372734,0.2928708508886726,0.1806252533265402,3.9008372635165554,0.3076138645688669,,0.44388442295640007,0.5073270540166801,2.934138735,2.156788151999998,1.3392424542120918,2.29497264864,6.851037694618806,,0.05501124057899591,0.08247736418400001,4.379490605734517,0.14983049952000002,0.0539807157880884,5.31804691585957,23.370298920000003,5.022354311999996,0.5516466385248,0.1753264368,0.119012595156,0.07493318176147926,0.056057651352,0.2255031414,0.18624900003379088,0.12137353231586348,0.9785201299969091
1993,1.6513130586426648,0.129415,20.38248818795937,0.07861606171649993,0.62726511996,0.12103201440000001,0.21828924313200002,1.2877085469442306,3.67809256172871,0.29990467488867256,0.1556072054599481,3.7727606293188094,0.31925731322453704,,0.43672487060844,0.4835532913472053,2.499529204,1.7412063839999996,1.1797294939648266,2.0227823580888,6.178739847901199,,0.04474952839406784,0.060748416468000006,4.47664385286143,0.142811413056,0.049733720164035364,5.342760234351935,24.088125780000002,5.188928943119997,0.6804299772144,0.16656011496000003,0.10700351297999999,0.08455953693045484,0.05925557106,0.1772335242,0.194202031075497,0.15171691539482932,0.9075571239408502
1994,1.7352689528311,0.175,22.253215836688792,0.08767781927884795,0.6547673718,0.13570256160000002,0.211198604256,1.176631895159999,3.3891542532833756,0.3081819662226558,0.1483664173460031,3.7699523105636272,0.32574602075472,,0.41315369563958393,0.5068900810584936,2.056889839000001,1.2436470720000004,1.0618172268432053,1.8887516694648,5.498934758960397,,0.045196200860307546,0.05035736502000001,4.652702471333265,0.147670780608,0.05254107771201013,5.460877266960459,25.956087534,5.277942518039995,0.8109402955416,0.15987002724000002,0.09825959052000002,0.07764475214875531,0.056810103048,0.13938275880000003,0.21680679994889748,0.1409800259976568,0.8437854734057534
1995,1.8008101685330986,0.172707,22.18052061985155,0.08601350996638796,0.7436008008,0.132951834,0.221346653832,1.1399233895069614,3.3096458402259676,0.3144328708886728,0.1509399973501082,3.8606718958348623,0.33023711563282465,,0.40754318371988396,0.5058871780009896,1.7909666439999998,1.3712188680000001,1.068766868828828,1.5038411254776003,5.221509724929598,,0.03589836083937042,0.0400715864712,4.89513588163651,0.14956053465600003,0.05305985936138988,5.73054476088446,28.485542754,5.572451914020002,1.0322404005312003,0.14441361768000002,0.09561164886000001,0.09521177838179413,0.059631796907999995,0.10776823199999999,0.23148113206494664,0.19489788362258845,0.786273000664296
1996,1.8322148021680582,0.191191,22.84264559906551,0.08016339891265208,0.8540720308799999,0.1277560152,0.226150169472,1.153560524301137,3.0977062941835536,0.3009974337773434,0.16121836671495382,3.826936602566225,0.33764017442498634,,0.40247701098220806,0.5147924666312574,1.3549106740000005,1.3035767574175052,1.0480513662695248,1.3866412639967998,5.058491759999995,,0.03334762596636996,0.0358301780388,4.8962849201194905,0.13957183468800002,0.04620989439945612,5.906456123773423,29.2385052396,5.972235873160003,1.242191782188,0.14948885664000003,0.09734519340000002,0.09721280948628523,0.06508707170400001,0.09327981060000001,0.2667868395066207,0.2292792707574475,0.6984886419088528
1997,1.8979431739076162,0.18970900000000002,23.363302112314376,0.09380121202141199,0.9458810186399998,0.1616816556,0.209826757368,1.170996678261932,2.967088786598425,0.3226431897773433,0.16837758025477534,3.8939585507522594,0.27645034266164936,,0.40327236402231603,0.5492438165255952,1.4058058310000001,1.268743629783897,1.0972016688876418,1.3170222325008003,4.856269319999996,,0.03462887067216281,0.036643062006,5.220691816480235,0.14308137792000003,0.042014098829800804,6.44081144129693,29.046580234200004,6.1700596597763795,1.3524717676176001,0.09850577436,0.09380190456000001,0.09146806866180776,0.059067458136,0.08500878720000002,0.28836099103720486,0.265808035771741,0.6854489763767434
1998,1.7950629959800743,0.199411,24.100572082908265,0.09178958939450392,0.96954104412,0.1974411144,0.21212212860000002,1.0928104844399997,2.7217713014798006,0.3402193679999995,0.15389919716949205,3.3640342046182456,0.21564121819654822,,0.38677624177096803,0.5838444147599411,1.438987915,1.0784000046809434,0.9884246503217464,1.2691371310128003,4.557331800000002,,0.034699397903674344,0.027503269232400002,5.2783187772094715,0.147670780608,0.05229787664630124,6.595566427024845,27.8846867124,6.13240625027848,1.5352848978264,0.08443352088000002,0.09633554658000003,0.07944022944415399,0.062453490768,0.0821638566,0.2513272043670944,0.2724368979212997,0.6236749935784254
1999,1.725393772506028,0.203846,23.348724852246804,0.09404654288464792,0.9462276856799998,0.2014143876,0.17902652130000002,0.9685529593199993,2.649403749461297,0.3363800642226562,0.14225969647274578,3.2548062966440963,0.1945433040554518,,0.35947880039952,0.5561998752240025,1.519241338,0.9721441572571142,0.9293958777592567,1.0597905996048,4.932469079999999,,0.03474641605801537,0.037983863772,5.286674899542147,0.13444250227200005,0.048496440221307724,6.954904515466622,28.5539194782,5.99833560092282,1.8177694242624003,0.09020083788000002,0.09456390216000002,0.0917060052930247,0.062265377844,0.07907399820000001,0.23856184014846887,0.22475110435950948,0.7016598498866095
2000,1.636288029855602,0.226702,22.78784850889038,0.11241811422817215,1.10477007864,0.2408414832,0.17981372343600002,1.0487347848000006,2.541912054184921,0.3442219324453117,0.13882395936553027,3.0100982842698,0.23460532919010685,,0.349220907697176,0.5228551980459666,1.52170609,0.8185812750450827,0.9112826678159359,1.3580349948648,5.0877993599999956,,0.029398101001724096,0.027117049492800003,5.301907059624704,0.11905450502400003,0.043902017172828725,7.188551223910118,29.614001726106004,6.376290366778244,1.9006690110276707,0.07220680884000001,0.09877393890000002,0.09135040387247008,0.060760474452,0.07818849000000001,0.21704520239058084,0.2709664108951652,0.7612986162493529
2001,1.6664449978379052,0.17425729,23.601314398016534,0.0965117008727639,1.26855557946864,0.23503439160000006,0.1882950498,1.0612313361000005,2.4391009265947687,0.351356256,0.12648980234293836,3.0168564396782465,0.23867284661334004,,0.329208385826412,0.514199760265481,1.51027929,0.836052230112719,0.9220682270053268,1.433660050864246,5.377944599999997,,0.03186655410462776,0.0277939755036,5.28679106834864,0.12179321757982084,0.042740708940966606,7.76851547330974,31.3748270623935,6.457525569920531,2.2830784296305326,0.07382165760000002,0.09793574154,0.10378887924186907,0.06132481322399999,0.07191457020000001,0.23617591329631743,0.31270023316069673,0.77790807071816
2002,1.4344489525768913,0.14197204400000002,22.784589789350118,0.10725505697069995,1.1406635471611293,0.247565484,0.18540414813600004,1.015502436612,2.4460626009689426,0.35931534644531155,0.12391463030839969,3.0049445009225857,0.2553494988365601,,0.321713688637656,0.4756329383001231,1.503873206,0.7874357731202019,0.9541588671526847,1.3335561337203692,5.131760760000005,,0.032172172107844406,0.029566490778,5.206671517480049,0.10631688782832002,0.04713614878822225,8.006566792028059,33.50635862512327,6.743777484944381,2.549246279752524,0.03159216292406401,0.10562048733599999,0.11932217750609479,0.06565141047600001,0.06251311080000001,0.23820085585067874,0.3830035176482699,0.7532950909243565
2003,1.3318930980662211,0.184782567,22.144543828599442,0.09790646672264411,1.4452575871184603,0.2148623892,0.194491597536,1.0209600978839999,2.419921407784945,0.34231276800000143,0.1279625183438065,2.990593152696081,0.2738242981080001,,0.299105064096696,0.45120963966332417,1.4593010430000002,0.7383767291370574,1.0280382335769036,1.5302315993731201,5.547928679999996,,0.02245116869783808,0.025156417107600002,5.643449199331249,0.0762478503216768,0.04016114410381732,8.27657173615012,39.57948717512832,7.037041904840633,2.81936827179504,0.030864858111828007,0.10793886503400002,0.13548612219130418,0.0628109053236,0.062136298799999996,0.2199553748999647,0.4508093082978052,0.7770895455633215
2004,1.419746005896267,0.246049115,22.904731432344597,0.11353697577770402,1.55675444983632,0.24778872082655998,0.19001067483600004,0.9800259025137584,2.445640834275736,0.3578374142226555,0.09744586503079514,2.9023061105481283,0.2637356592240004,,0.28981028783574003,0.44096273058594937,1.4500555130000006,0.6528766526595273,0.9222535708038928,1.5686418292725601,5.741358839999996,,0.03173725418018995,0.028744546575600004,5.739822959806378,0.10252371951020162,0.04314363414787067,8.599791732295326,46.3454280701496,7.599497606154628,3.2652750310018024,0.030878538187752002,0.13077783810000002,0.1369813600702466,0.06384552640560001,0.06012035460000001,0.23488956761293403,0.6383547567897211,0.834555773529643
